epoch,IoU,loss,val_IoU,val_loss
33,0.7367687225341797,1677.6876220703125,0.7031589150428772,1694.6976318359375
34,0.7359901070594788,1677.916259765625,0.7151159644126892,1699.2550048828125
35,0.737304151058197,1677.82275390625,0.4161377251148224,1836.4617919921875
36,0.7365424633026123,1677.58837890625,0.5853618383407593,1740.6673583984375
37,0.7384368181228638,1676.5103759765625,0.7143254280090332,1699.8316650390625
38,0.7405888438224792,1675.533935546875,0.7255850434303284,1715.13037109375
39,0.741396427154541,1675.9561767578125,0.7179588079452515,1712.460205078125
40,0.7432704567909241,1674.9505615234375,0.5222997069358826,1777.219482421875
41,0.745262861251831,1674.4534912109375,0.7349488735198975,1709.029052734375
42,0.7455963492393494,1672.925537109375,0.675457239151001,1706.6995849609375
43,0.744114339351654,1674.2618408203125,0.6968070268630981,1704.057861328125
44,0.7442179322242737,1674.399169921875,0.7156879901885986,1744.20849609375
45,0.7476767301559448,1672.5548095703125,0.683532178401947,1700.60791015625
46,0.7497324347496033,1671.579345703125,0.7191259860992432,1699.4654541015625
47,0.7478222250938416,1671.88720703125,0.42826518416404724,1831.0093994140625
48,0.7492268085479736,1671.487060546875,0.7174682021141052,1716.613037109375
49,0.750423014163971,1671.254150390625,0.7258674502372742,1707.67333984375
50,0.7499793767929077,1671.4671630859375,0.5971168875694275,1761.970703125
51,0.7491863965988159,1671.7950439453125,0.7290259599685669,1697.9002685546875
52,0.7520074248313904,1671.277587890625,0.7282301783561707,1724.4517822265625
53,0.7546573877334595,1668.7816162109375,0.7278759479522705,1723.239013671875
54,0.7542582750320435,1669.0560302734375,0.7216398119926453,1709.05908203125
55,0.7549110054969788,1669.5902099609375,0.728841245174408,1703.460693359375
56,0.7543886303901672,1669.3194580078125,0.5292165875434875,1783.3414306640625
57,0.7543932795524597,1669.3819580078125,0.7184296250343323,1699.9437255859375
58,0.7543256878852844,1668.8773193359375,0.7318170666694641,1699.6483154296875
59,0.7571261525154114,1667.4420166015625,0.5912252068519592,1746.10302734375
60,0.7553389668464661,1667.655029296875,0.7177828550338745,1707.8865966796875
61,0.7557912468910217,1668.1697998046875,0.7354748249053955,1721.3526611328125
62,0.7569105625152588,1667.66259765625,0.7226195335388184,1706.6583251953125
63,0.7564355134963989,1668.0106201171875,0.7249059081077576,1703.5489501953125
64,0.7565022110939026,1668.1839599609375,0.732577383518219,1715.468994140625
65,0.7564616203308105,1667.9708251953125,0.7276108264923096,1704.22314453125
66,0.7612267732620239,1665.0836181640625,0.7290921211242676,1703.064453125
67,0.7597844004631042,1665.9593505859375,0.6568120718002319,1732.3143310546875
68,0.7611017823219299,1666.04541015625,0.7074097394943237,1704.0078125
69,0.7617058753967285,1665.355712890625,0.7117044925689697,1708.9793701171875
70,0.7627274394035339,1665.0284423828125,0.7310333847999573,1706.5823974609375
71,0.7612130045890808,1665.62548828125,0.7339261770248413,1739.7584228515625
72,0.7634249329566956,1665.4453125,0.735124945640564,1729.295166015625
73,0.7622416019439697,1665.1805419921875,0.7235580682754517,1722.5791015625
74,0.7629716992378235,1664.59130859375,0.7336951494216919,1710.531005859375
75,0.7645124793052673,1663.61865234375,0.7325857877731323,1699.9918212890625
76,0.7634914517402649,1664.30859375,0.726723313331604,1739.9853515625
77,0.7635161876678467,1664.4539794921875,0.7369778156280518,1712.2755126953125
78,0.7672733068466187,1663.0279541015625,0.7347592115402222,1735.3447265625
79,0.7647424936294556,1663.780029296875,0.7380496859550476,1696.8604736328125
80,0.766348123550415,1663.2447509765625,0.7222664952278137,1712.720458984375
81,0.76450514793396,1663.9002685546875,0.7286415696144104,1727.7962646484375
82,0.7685484886169434,1662.8245849609375,0.6068583130836487,1757.2296142578125
83,0.7668908834457397,1661.9774169921875,0.6340711116790771,1747.5013427734375
84,0.7683230638504028,1662.5166015625,0.7282897233963013,1698.6947021484375
85,0.7690802216529846,1661.8802490234375,0.7392271161079407,1723.1728515625
86,0.7672512531280518,1662.8443603515625,0.7273217439651489,1730.8641357421875
87,0.7699920535087585,1660.621337890625,0.7284662127494812,1701.959716796875
88,0.7671732902526855,1663.0274658203125,0.7215059399604797,1742.125244140625
89,0.7685778737068176,1661.6092529296875,0.7385708093643188,1718.50634765625
90,0.7692176103591919,1661.9739990234375,0.6232574582099915,1739.6512451171875
91,0.7706400156021118,1660.92138671875,0.7277694344520569,1699.3013916015625
92,0.7724587321281433,1660.4183349609375,0.736838698387146,1736.538818359375
93,0.7668262720108032,1662.1484375,0.7382705211639404,1726.7877197265625
94,0.7709793448448181,1661.1171875,0.7202496528625488,1723.8798828125
95,0.7720392346382141,1660.586181640625,0.740993082523346,1719.6978759765625
96,0.7710298299789429,1660.8968505859375,0.740679919719696,1723.3994140625
97,0.7709805369377136,1660.555419921875,0.7428154945373535,1709.1956787109375
98,0.773673951625824,1659.7293701171875,0.7372085452079773,1732.9111328125
99,0.7707534432411194,1660.295654296875,0.7184765934944153,1772.3505859375
