epoch,iou,loss,val_iou,val_loss
0,0.006675879005342722,0.05903669819235802,0.004365089815109968,0.0839633122086525
1,0.00833743717521429,0.021531792357563972,0.009011722169816494,0.06865397095680237
2,0.008325230330228806,0.02109803631901741,0.01248402800410986,0.05507601797580719
3,0.00895981676876545,0.020903658121824265,0.012840943410992622,0.04687318950891495
4,0.009563250467181206,0.020916346460580826,0.013795731589198112,0.0385497510433197
5,0.00932063814252615,0.020470187067985535,0.01208636537194252,0.04264029115438461
6,0.008546680212020874,0.020521851256489754,0.006682058330625296,0.03867211192846298
7,0.008882357738912106,0.02034492790699005,0.009174687787890434,0.03400978818535805
8,0.008859866298735142,0.02007412724196911,0.0017437435453757644,0.04573358967900276
9,0.0091132503002882,0.019751131534576416,0.0035454914905130863,0.07839281111955643
10,0.01000821590423584,0.01978573389351368,0.0009892397793009877,0.09241519868373871
11,0.010296240448951721,0.018881699070334435,0.0030049141496419907,0.11242605000734329
12,0.010813943110406399,0.018234584480524063,0.0012101010652258992,0.20615427196025848
13,0.01360244955867529,0.017385208979249,0.00034786714240908623,0.2849574387073517
14,0.014160710386931896,0.016322815790772438,0.003678689943626523,0.07041602581739426
15,0.016434667631983757,0.015345812775194645,3.2733703847043216e-05,0.5210682153701782
16,0.02021368406713009,0.013468397781252861,0.003184614237397909,0.0657387226819992
17,0.02403143234550953,0.012274707667529583,0.000588294817134738,0.1948445737361908
18,0.025518793612718582,0.011322805657982826,0.00016727180627640337,0.23704177141189575
19,0.031668733805418015,0.009694862179458141,0.0011485898867249489,0.1571159064769745
20,0.03206147998571396,0.009429451078176498,0.0030811172910034657,0.08185732364654541
21,0.03749215975403786,0.00831372756510973,0.006693138275295496,0.04232257977128029
22,0.041970144957304,0.0075456234626472,0.0035019631031900644,0.08184793591499329
23,0.04542115703225136,0.007134632673114538,0.0012845966266468167,0.10011420398950577
24,0.04790294170379639,0.006536163855344057,0.0006681745871901512,0.13543520867824554
25,0.049868401139974594,0.0063647315837442875,0.005976446904242039,0.05881354585289955
26,0.05332614853978157,0.005959847941994667,0.00035094888880848885,0.13905076682567596
27,0.05485743284225464,0.0056837876327335835,0.001459589577279985,0.1644897609949112
28,0.06093679368495941,0.005101221147924662,0.0055924938060343266,0.06367012858390808
29,0.06242318078875542,0.005089674144983292,0.002118918113410473,0.10263767093420029
30,0.06412406265735626,0.004909748211503029,0.0007835625438019633,0.15929459035396576
31,0.0662572830915451,0.004965506494045258,0.0006011518999002874,0.1174222081899643
32,0.0703006312251091,0.004542192909866571,0.008437136188149452,0.03948669880628586
33,0.07074621319770813,0.00449837651103735,0.0010379666928201914,0.11400941759347916
34,0.0689268708229065,0.004411209374666214,0.0056383912451565266,0.06338763982057571
35,0.07924211770296097,0.003927839454263449,0.002718668431043625,0.086355060338974
36,0.06964603066444397,0.004477887414395809,0.001102908281609416,0.13769876956939697
37,0.07315804809331894,0.00402064248919487,0.001576922950334847,0.10466492176055908
38,0.07635827362537384,0.004013670142740011,0.0023460076190531254,0.08002113550901413
39,0.07809709012508392,0.004063706379383802,0.004213342908769846,0.0671626478433609
40,0.08002407848834991,0.0038817727472633123,0.008417375385761261,0.040388673543930054
41,0.08166448026895523,0.0038260137662291527,0.0029604702722281218,0.07555802911520004
42,0.07850449532270432,0.0039164843037724495,0.004017615225166082,0.07643640786409378
43,0.07716847211122513,0.0038821769412606955,0.0005198437138460577,0.15225541591644287
44,0.07984229922294617,0.003944799304008484,0.0021146563813090324,0.08912816643714905
45,0.08295302093029022,0.0038068911526352167,0.0008979060221463442,0.11202751100063324
46,0.08846885710954666,0.003505709348246455,0.002783725271001458,0.07963165640830994
47,0.08467961102724075,0.003699030727148056,0.002185096265748143,0.0979733020067215
48,0.08816332370042801,0.0035102597903460264,0.006561590358614922,0.05114752799272537
49,0.09141595661640167,0.0034038256853818893,0.005744306370615959,0.04996294155716896
50,0.08862162381410599,0.003474367316812277,0.0005755933234468102,0.12905007600784302
51,0.08544864505529404,0.003610642161220312,0.006799318362027407,0.039616767317056656
52,0.08681130409240723,0.003531339578330517,0.0034934210125356913,0.07127416878938675
53,0.08671294897794724,0.003510107984766364,0.004191073123365641,0.06996466219425201
54,0.08704884350299835,0.0033915359526872635,0.006684068590402603,0.041402436792850494
55,0.07983823120594025,0.003940446302294731,0.007444076240062714,0.048583220690488815
56,0.08323775976896286,0.0036625685170292854,0.004548350349068642,0.05608532577753067
57,0.09060969203710556,0.0034309823531657457,0.01068534329533577,0.03614860773086548
58,0.08920900523662567,0.0033208178356289864,0.010146812535822392,0.03464219346642494
