epoch,iou,loss,val_iou,val_loss
0,0.008039776235818863,0.02617199532687664,0.000981832854449749,0.2653343677520752
1,0.008193720132112503,0.021128447726368904,0.004992159549146891,0.09169252216815948
2,0.009223979897797108,0.020783118903636932,0.009309419430792332,0.06488732993602753
3,0.009081022813916206,0.02047661505639553,0.008184383623301983,0.0440729595720768
4,0.009957731701433659,0.020345695316791534,0.011827833950519562,0.03371238335967064
5,0.009140051901340485,0.019999966025352478,0.006435887888073921,0.03203147277235985
6,0.00950679648667574,0.019796989858150482,0.0038795575965195894,0.027819471433758736
7,0.009821446612477303,0.019619988277554512,0.00763319618999958,0.027242301031947136
8,0.010397602804005146,0.01903722807765007,0.006893162615597248,0.029228340834379196
9,0.010782920755445957,0.018437985330820084,0.0012332890182733536,0.027408648282289505
10,0.01134235318750143,0.017879165709018707,0.0035320394672453403,0.07618793845176697
11,0.012289881706237793,0.01693604700267315,0.010614611208438873,0.047602150589227676
12,0.01338513009250164,0.01568153314292431,0.007320142816752195,0.05534522980451584
13,0.015753621235489845,0.014790045097470284,0.004354151897132397,0.06059480831027031
14,0.01997152902185917,0.013226684182882309,0.0025908516254276037,0.08509980887174606
15,0.021588489413261414,0.012299559079110622,0.0037162539083510637,0.06720003485679626
16,0.024902772158384323,0.010891783982515335,0.0024102460592985153,0.10360393673181534
17,0.028538253158330917,0.009977961890399456,0.0033871193882077932,0.045782413333654404
18,0.0359313003718853,0.008810753934085369,0.0015550354728475213,0.04338185861706734
19,0.037006963044404984,0.00842163898050785,0.0013956120237708092,0.06956557184457779
20,0.044347893446683884,0.007220132276415825,0.0022203302942216396,0.04011159762740135
21,0.04783441871404648,0.006841207854449749,0.001058701309375465,0.05795573815703392
22,0.04753679037094116,0.006625988520681858,0.005434641148895025,0.04573728144168854
23,0.05504448711872101,0.005880437325686216,0.008551700040698051,0.036995526403188705
24,0.057974159717559814,0.005451268050819635,0.007136927451938391,0.03278924897313118
25,0.06152888387441635,0.005093274638056755,0.002893171040341258,0.045926664024591446
26,0.0639287605881691,0.004895801655948162,0.006084201857447624,0.0431121401488781
27,0.07075358927249908,0.004592890851199627,0.0017628620844334364,0.06146625056862831
28,0.06984119862318039,0.0044129276648163795,0.007670008577406406,0.04085782915353775
29,0.06995142996311188,0.004430799279361963,0.007619521114975214,0.04909772053360939
30,0.0757393017411232,0.004146715626120567,0.002101231599226594,0.09058920294046402
31,0.0781138464808464,0.004121958278119564,0.0026466739363968372,0.0557117760181427
32,0.07897797971963882,0.0038920172955840826,0.0007616798975504935,0.13728868961334229
33,0.08098282665014267,0.003856244031339884,0.00801040418446064,0.03967984765768051
34,0.08251489698886871,0.0036566071212291718,0.0012131984112784266,0.09249920397996902
35,0.08561073988676071,0.003614608198404312,0.004294668324291706,0.0444825105369091
36,0.08563484251499176,0.0036984416656196117,0.0019336893456056714,0.06410262733697891
37,0.08775867521762848,0.00346941314637661,0.0033649797551333904,0.057162094861269
38,0.08952659368515015,0.00347349070943892,0.004235844127833843,0.04296287149190903
39,0.08971691131591797,0.0033019904512912035,0.003666988108307123,0.042863547801971436
40,0.08613376319408417,0.003501334460452199,0.0065484074875712395,0.04388047009706497
41,0.09239213168621063,0.0032528394367545843,0.004753786604851484,0.056613001972436905
