epoch,IoU,loss,val_IoU,val_loss
0,0.798980176448822,621.7399291992188,0.4636627435684204,727.607177734375
1,0.8042266368865967,619.2306518554688,0.6137670874595642,754.497314453125
2,0.7945311069488525,621.3392333984375,0.4171763062477112,736.626220703125
3,0.7947772145271301,620.6563720703125,0.38115981221199036,761.4227294921875
4,0.7935487627983093,621.0595703125,0.31522899866104126,789.1787719726562
5,0.7938245534896851,620.49462890625,0.4017002582550049,758.2416381835938
6,0.7966259121894836,620.2744140625,0.39562690258026123,737.3704223632812
7,0.7970172762870789,620.13525390625,0.5722084641456604,701.89453125
8,0.7972038984298706,619.73876953125,0.46458494663238525,730.4715576171875
9,0.792833685874939,620.7317504882812,0.48401352763175964,727.1197509765625
10,0.7964065670967102,619.64794921875,0.5428473949432373,718.2117309570312
11,0.7954943776130676,620.3782348632812,0.6222884654998779,767.0805053710938
12,0.7972918152809143,619.5299682617188,0.6096116900444031,713.867431640625
13,0.7976794838905334,619.3877563476562,0.5711445808410645,698.4271850585938
14,0.805682897567749,618.1696166992188,0.623865008354187,770.6569213867188
15,0.7991045117378235,619.3572998046875,0.4675518274307251,714.3978881835938
16,0.7962054014205933,619.7706909179688,0.4978097677230835,729.8900146484375
17,0.7933512330055237,619.9468994140625,0.4995383024215698,720.586181640625
18,0.7995569109916687,618.9608154296875,0.6128056049346924,732.612060546875
19,0.8008208870887756,618.826171875,0.6314212083816528,703.2656860351562
20,0.8010424375534058,618.732421875,0.6384307146072388,741.4054565429688
21,0.8028812408447266,618.6661376953125,0.5542291402816772,714.383544921875
22,0.7980924248695374,619.5628662109375,0.6200525760650635,716.365234375
23,0.799909234046936,619.0905151367188,0.2772696018218994,785.5294799804688
24,0.7986444234848022,619.1106567382812,0.5083827972412109,716.452880859375
25,0.8000603318214417,619.2202758789062,0.44950413703918457,730.7047729492188
26,0.7957143187522888,619.472412109375,0.4781491160392761,718.1089477539062
27,0.7974515557289124,619.6094970703125,0.5824028253555298,705.1356811523438
28,0.8025654554367065,618.5711059570312,0.56928950548172,712.2984619140625
29,0.8019165396690369,618.4769897460938,0.6221264004707336,719.0148315429688
30,0.8023801445960999,618.1799926757812,0.6309985518455505,750.0208740234375
31,0.8010221123695374,619.1771240234375,0.45783552527427673,732.229248046875
32,0.8046727776527405,618.1566772460938,0.44221553206443787,730.9642944335938
33,0.8064127564430237,617.3007202148438,0.6448811888694763,752.3157348632812
34,0.8062818646430969,618.5291748046875,0.6181458234786987,705.3333129882812
35,0.8012323975563049,618.6675415039062,0.5007251501083374,723.9544677734375
36,0.8031449913978577,618.629638671875,0.4931921660900116,720.6694946289062
37,0.8028706312179565,618.4029541015625,0.36489996314048767,762.199951171875
38,0.8037545084953308,618.297119140625,0.6435266733169556,733.9981689453125
39,0.8077097535133362,617.74267578125,0.5614082217216492,723.2398071289062
40,0.8070865273475647,617.8499145507812,0.37832120060920715,767.0389404296875
41,0.8059526085853577,618.2997436523438,0.6371188759803772,743.6043701171875
42,0.8069952726364136,617.4907836914062,0.6010162830352783,712.3016967773438
43,0.8111089468002319,616.77197265625,0.5473180413246155,726.8504638671875
44,0.8063448071479797,618.0441284179688,0.6371148824691772,742.8851928710938
45,0.8051718473434448,618.6088256835938,0.6219940185546875,712.7258911132812
46,0.8017218708992004,618.8734130859375,0.4917862117290497,724.4266357421875
47,0.807549774646759,617.5349731445312,0.602970540523529,710.9109497070312
48,0.8096773028373718,617.270263671875,0.540922999382019,718.37451171875
49,0.8091616034507751,617.6469116210938,0.5526020526885986,714.8558349609375
50,0.811811625957489,617.26171875,0.6111727356910706,705.5115356445312
51,0.8102002739906311,617.2858276367188,0.5493263602256775,712.5751953125
52,0.808319628238678,617.7642211914062,0.6218743920326233,737.303955078125
53,0.8106763958930969,617.1326904296875,0.6347771286964417,730.9732666015625
54,0.8082901835441589,617.7645263671875,0.6423026323318481,734.478759765625
55,0.8070066571235657,617.998291015625,0.5957006216049194,714.3729858398438
56,0.810550332069397,617.2081909179688,0.47101619839668274,737.6023559570312
57,0.8110817670822144,617.129638671875,0.6443801522254944,728.6456909179688
58,0.8096969723701477,617.5917358398438,0.6200277209281921,709.0863647460938
59,0.8122629523277283,616.9508666992188,0.3907049894332886,765.8463134765625
60,0.8128693699836731,616.7470703125,0.4889522194862366,728.0501708984375
61,0.81380295753479,616.7433471679688,0.5708717703819275,713.6791381835938
