epoch,IoU,loss,val_IoU,val_loss
75,0.7604405283927917,1666.30126953125,0.7352385520935059,1751.27734375
76,0.7613865733146667,1666.4246826171875,0.7385525107383728,1723.0479736328125
77,0.7583578824996948,1666.8897705078125,0.7448805570602417,1706.3736572265625
78,0.7607763409614563,1665.7734375,0.7356581687927246,1696.2694091796875
79,0.7605181932449341,1665.9464111328125,0.7225833535194397,1731.3223876953125
80,0.762235701084137,1665.83740234375,0.722159743309021,1754.6397705078125
81,0.7599018812179565,1666.438720703125,0.7230547666549683,1742.3204345703125
82,0.7635678052902222,1664.996337890625,0.7314250469207764,1739.1307373046875
83,0.7631778120994568,1664.284912109375,0.7323152422904968,1712.3499755859375
84,0.7636455297470093,1665.0599365234375,0.738313615322113,1728.9874267578125
85,0.762657880783081,1664.760009765625,0.7344731688499451,1718.864501953125
86,0.7638294696807861,1664.5830078125,0.7347456812858582,1753.97314453125
87,0.7669943571090698,1662.49658203125,0.7368037104606628,1739.9862060546875
88,0.7657699584960938,1664.788330078125,0.45060452818870544,1820.1295166015625
89,0.7656729221343994,1663.5498046875,0.7348551750183105,1709.2861328125
90,0.7662793397903442,1664.28369140625,0.7357081174850464,1756.7960205078125
91,0.767593502998352,1663.215576171875,0.7305548191070557,1751.81201171875
92,0.7674485445022583,1662.7630615234375,0.7138507962226868,1732.272705078125
93,0.7644144892692566,1664.2193603515625,0.7349625825881958,1741.7127685546875
94,0.767034649848938,1663.8514404296875,0.7095798850059509,1751.500244140625
95,0.7668812870979309,1663.583984375,0.182721346616745,2071.49267578125
96,0.767991304397583,1663.1771240234375,0.740731954574585,1702.627197265625
97,0.7688503265380859,1662.187744140625,0.7372903227806091,1738.805419921875
98,0.7698969841003418,1662.2972412109375,0.7372482419013977,1755.0682373046875
99,0.7698185443878174,1661.960693359375,0.7390257120132446,1740.1663818359375
