epoch,loss,val_loss
0,0.044623054563999176,0.048473745584487915
1,0.04137520119547844,0.04820758104324341
2,0.040687426924705505,0.05706803873181343
3,0.040217168629169464,0.052622634917497635
4,0.039796434342861176,0.047856029123067856
5,0.039330366998910904,0.04967552796006203
6,0.038432590663433075,0.05538411810994148
7,0.037981145083904266,0.050724636763334274
8,0.03687252104282379,0.06543151289224625
9,0.035760145634412766,0.07304629683494568
10,0.03393200412392616,0.05411308631300926
11,0.03226109594106674,0.08402765542268753
12,0.030236005783081055,0.20095613598823547
13,0.028193626552820206,0.1539420783519745
14,0.02568024769425392,0.2621742784976959
15,0.023871636018157005,0.3977922797203064
16,0.021722005680203438,0.22399725019931793
17,0.02049500122666359,0.35795485973358154
18,0.01889510080218315,0.16687749326229095
19,0.017550645396113396,0.167209655046463
20,0.01527106761932373,0.1342959851026535
21,0.01449614018201828,0.143103688955307
22,0.013555996119976044,0.10914020985364914
23,0.011811786331236362,0.06357914954423904
24,0.011269393377006054,0.09881256520748138
25,0.009889654815196991,0.08346625417470932
26,0.009670731611549854,0.1385180801153183
27,0.009114471264183521,0.16455663740634918
28,0.008766984567046165,0.07071804255247116
29,0.008311713114380836,0.12499751895666122
30,0.0076948609203100204,0.08798739314079285
31,0.007355815265327692,0.11408306658267975
32,0.007772883865982294,0.11881602555513382
33,0.0069872415624558926,0.0898195430636406
34,0.006914841011166573,0.10648775845766068
35,0.0067321727983653545,0.07758665829896927
36,0.006219514645636082,0.0996273010969162
37,0.006754007190465927,0.09144333750009537
38,0.006665664259344339,0.08429303765296936
39,0.006412955932319164,0.07865403592586517
40,0.006244108080863953,0.10196880251169205
41,0.005743003915995359,0.11487346887588501
42,0.006122070364654064,0.08730000257492065
43,0.006175544578582048,0.07783522456884384
44,0.00559017201885581,0.10885859280824661
45,0.006015026476234198,0.07180701196193695
46,0.006031970493495464,0.07578538358211517
47,0.005449135787785053,0.07833342999219894
48,0.005739036947488785,0.06720178574323654
49,0.005303825251758099,0.07266364246606827
50,0.005998869426548481,0.1244436651468277
51,0.00574805261567235,0.07027583569288254
52,0.005711658857762814,0.08279573172330856
53,0.005658934824168682,0.06542045623064041
54,0.0050108302384614944,0.08125156164169312
55,0.005328295286744833,0.10813252627849579
56,0.005071975756436586,0.06458459794521332
57,0.0051642716862261295,0.06974665075540543
58,0.005321996286511421,0.08559909462928772
59,0.004920643754303455,0.06674159318208694
60,0.005425123032182455,0.0668373703956604
61,0.004977567121386528,0.07449626922607422
62,0.004677711520344019,0.0811825767159462
63,0.004806796554476023,0.07684801518917084
64,0.004502267576754093,0.0719665065407753
65,0.004971380811184645,0.08424708992242813
66,0.0048958430998027325,0.06660111993551254
67,0.0046432833187282085,0.07104917615652084
68,0.005207606591284275,0.06381960958242416
69,0.004701282829046249,0.08758662641048431
70,0.004820536356419325,0.07188967615365982
71,0.004702839534729719,0.08550863713026047
72,0.004880633670836687,0.09335094690322876
73,0.004746305290609598,0.09822803735733032
74,0.004702182952314615,0.10085275769233704
75,0.004718306474387646,0.0753636285662651
76,0.004840888548642397,0.07255759090185165
77,0.00562296062707901,0.06384696811437607
78,0.004973086528480053,0.07128991931676865
79,0.004315403755754232,0.09199724346399307
80,0.004613088443875313,0.07515867799520493
81,0.004407274071127176,0.07387982308864594
82,0.00451040780171752,0.06506311893463135
83,0.004316749982535839,0.07708384841680527
84,0.004442638251930475,0.0664915069937706
85,0.004369661677628756,0.07604189962148666
86,0.004801583476364613,0.06974418461322784
87,0.004903185646981001,0.07001830637454987
88,0.004452439025044441,0.07278627157211304
89,0.004458974581211805,0.07383168488740921
90,0.004328690003603697,0.10549017786979675
91,0.004218459594994783,0.0820419043302536
92,0.004296514205634594,0.06869735568761826
93,0.004775663837790489,0.08256777375936508
94,0.004173672292381525,0.05897175893187523
95,0.004747855477035046,0.06918538361787796
96,0.004266643896698952,0.06348568946123123
97,0.0041145035065710545,0.06362196058034897
98,0.0047615040093660355,0.11246489733457565
99,0.004187277052551508,0.08297578245401382
100,0.004217604640871286,0.058998867869377136
101,0.00421740859746933,0.06830663979053497
102,0.004286404699087143,0.08443175256252289
103,0.0042419941164553165,0.05805647000670433
104,0.004507018718868494,0.06715919077396393
105,0.00436091423034668,0.06235010176897049
106,0.004246311727911234,0.09378860890865326
107,0.004293467849493027,0.06917896121740341
108,0.004828483331948519,0.0644109696149826
109,0.004104269202798605,0.08307335525751114
110,0.0038163636345416307,0.06336501985788345
111,0.003914662636816502,0.064571812748909
112,0.00431950856000185,0.09211260825395584
113,0.004331395495682955,0.06291059404611588
114,0.004210744518786669,0.09352531284093857
115,0.004469497594982386,0.06444675475358963
116,0.0038006817921996117,0.0879502147436142
117,0.003952476195991039,0.06854310631752014
118,0.004254001658409834,0.06172947585582733
119,0.004497011192142963,0.06421660631895065
120,0.003987982403486967,0.08743134140968323
121,0.004159788601100445,0.08963915705680847
122,0.0043135471642017365,0.08647090941667557
123,0.004363762214779854,0.06151849031448364
124,0.003966366872191429,0.06153243035078049
125,0.003941542003303766,0.061742957681417465
126,0.00405355729162693,0.06137528270483017
127,0.003841910045593977,0.06312468647956848
128,0.003709046635776758,0.09642195701599121
129,0.003947004675865173,0.07143796235322952
130,0.003974649123847485,0.10624346882104874
131,0.00439028674736619,0.058487676084041595
132,0.0039304750971496105,0.0670192763209343
133,0.003909424412995577,0.09895789623260498
134,0.003987637348473072,0.07065360993146896
135,0.003764594439417124,0.06871749460697174
136,0.004021620377898216,0.07226677983999252
137,0.003937749657779932,0.06886525452136993
138,0.003969766665250063,0.08105365186929703
139,0.0035266014747321606,0.0656123235821724
140,0.0038890321739017963,0.10138605535030365
141,0.0038769682869315147,0.09425480663776398
142,0.0037495603319257498,0.05768856033682823
143,0.003886312246322632,0.058952610939741135
144,0.003987020812928677,0.06789696216583252
145,0.0040374877862632275,0.05835656821727753
146,0.003745762398466468,0.12598194181919098
147,0.0036529169883579016,0.05856427177786827
148,0.0034616906195878983,0.05803715065121651
149,0.004024560563266277,0.06693515926599503
150,0.004033826757222414,0.06688618659973145
151,0.0037406065966933966,0.07697819918394089
152,0.003929025959223509,0.075899139046669
153,0.003823232837021351,0.0808061882853508
154,0.0036040402483195066,0.08076896518468857
155,0.003909484948962927,0.08340634405612946
156,0.003728516399860382,0.08903127163648605
157,0.0037141924258321524,0.07264606654644012
158,0.0034173186868429184,0.07438070327043533
159,0.003953170962631702,0.06109338626265526
160,0.0035336001310497522,0.06378945708274841
161,0.00397377647459507,0.10520660132169724
162,0.003604921279475093,0.06550991535186768
163,0.003565264865756035,0.07109108567237854
164,0.003942818846553564,0.10211746394634247
165,0.0036552585661411285,0.0640828013420105
166,0.00329655222594738,0.06378880888223648
167,0.0037232234608381987,0.10083392262458801
168,0.003869897685945034,0.07497043162584305
169,0.0034466772340238094,0.06662237644195557
170,0.0032143190037459135,0.05792030692100525
171,0.0036054328083992004,0.06227430701255798
172,0.003908602986484766,0.05896662548184395
173,0.004041444975882769,0.061656247824430466
174,0.003287114202976227,0.06095027178525925
175,0.0036598406732082367,0.06817255169153214
176,0.003419858170673251,0.07213744521141052
177,0.0034524707589298487,0.060643985867500305
178,0.003888878272846341,0.0557578019797802
179,0.003458955092355609,0.07964461296796799
180,0.003615348832681775,0.07340773195028305
181,0.003648969577625394,0.06867072731256485
182,0.003409144002944231,0.05968732386827469
183,0.003688866039738059,0.05683819577097893
184,0.0034007150679826736,0.0567132830619812
185,0.0036062884610146284,0.06652969121932983
186,0.003693016478791833,0.06671417504549026
187,0.00349286082200706,0.06053454056382179
188,0.0038427540566772223,0.05798869952559471
189,0.0032603645231574774,0.05820848420262337
190,0.003429845441132784,0.06921054422855377
191,0.003739847568795085,0.08028661459684372
192,0.0034578570630401373,0.08282573521137238
193,0.0042335414327681065,0.05722982808947563
194,0.003851299872621894,0.0629652664065361
195,0.003414282575249672,0.06492728739976883
196,0.0034516912419348955,0.06094251200556755
197,0.0031767028849571943,0.05671202391386032
198,0.0033585841301828623,0.08577200770378113
199,0.0033059632405638695,0.06966041773557663
200,0.0034137398470193148,0.0724673643708229
201,0.003755736630409956,0.07804961502552032
202,0.0035227839834988117,0.07815944403409958
203,0.0033381476532667875,0.06916428357362747
204,0.0033184450585395098,0.06003232300281525
205,0.0036456927191466093,0.06910882890224457
206,0.003536561271175742,0.07579603046178818
207,0.0035437787882983685,0.05619874224066734
208,0.0029906644485890865,0.05784359946846962
209,0.0031355503015220165,0.061592284590005875
210,0.0030696361791342497,0.0710538700222969
211,0.0034731526393443346,0.0716170147061348
212,0.004083671141415834,0.06755778193473816
213,0.0035837835166603327,0.05804700404405594
214,0.0029600942507386208,0.0601925402879715
215,0.003266749670729041,0.060039158910512924
216,0.003852688241750002,0.062354378402233124
217,0.0030962135642766953,0.0654372125864029
218,0.0035935365594923496,0.06553244590759277
219,0.003212718293070793,0.06964659690856934
220,0.0039082602597773075,0.060431696474552155
221,0.0038103871047496796,0.06518001854419708
222,0.0036153884138911963,0.061312105506658554
223,0.0031618576031178236,0.06820695847272873
224,0.0034307301975786686,0.05980673059821129
225,0.0033177847508341074,0.058314934372901917
226,0.0034121964126825333,0.06169433891773224
227,0.003385737305507064,0.06315111368894577
228,0.0033974426332861185,0.06471386551856995
229,0.0035198761615902185,0.08165920525789261
230,0.003137925872579217,0.09787439554929733
231,0.0033845233265310526,0.07189420610666275
232,0.0030785854905843735,0.06512986123561859
233,0.003434758633375168,0.05597018823027611
234,0.00310385599732399,0.05633797496557236
235,0.003335709683597088,0.06450574845075607
236,0.003424158087000251,0.07379382103681564
237,0.0029320872854441404,0.06029012054204941
238,0.0029779011383652687,0.05489865690469742
239,0.0031380781438201666,0.05765709653496742
240,0.0031130185816437006,0.05875184386968613
241,0.0035850966814905405,0.05773644521832466
242,0.003356057219207287,0.05804595351219177
243,0.003195444354787469,0.05931505933403969
244,0.003341284114867449,0.05796226114034653
245,0.0035613831132650375,0.0629168152809143
246,0.0031222933903336525,0.09342639893293381
247,0.0035813695285469294,0.07184536755084991
248,0.0036109532229602337,0.10249893367290497
249,0.0032511570025235415,0.0695529356598854
250,0.003241154132410884,0.05583163723349571
251,0.0027773797046393156,0.06097603589296341
252,0.0035144444555044174,0.07702548801898956
253,0.0031267451122403145,0.05874468386173248
254,0.0034032987896353006,0.06575818359851837
255,0.0033467577304691076,0.06344227492809296
256,0.003010593820363283,0.06095151975750923
257,0.003364578587934375,0.08670955896377563
258,0.003001268021762371,0.06782907992601395
259,0.002976282499730587,0.08618362247943878
260,0.003414390841498971,0.06581626087427139
261,0.003259154735133052,0.07331018149852753
262,0.0030554872937500477,0.06908200681209564
263,0.003089627018198371,0.09759240597486496
264,0.0030439335387200117,0.05906691029667854
265,0.003204537322744727,0.061354536563158035
266,0.003047788981348276,0.06436759233474731
267,0.0033211419358849525,0.05858299881219864
268,0.003103514201939106,0.0559738352894783
269,0.0029916639905422926,0.07737022638320923
270,0.003150270087644458,0.05830637738108635
271,0.0032452549785375595,0.06587988138198853
272,0.0033467328175902367,0.06024244427680969
273,0.0031351654324680567,0.05645333230495453
274,0.0031248016748577356,0.0807415097951889
275,0.0033728324342519045,0.06392249464988708
276,0.003011158434674144,0.06962095201015472
277,0.0030351090244948864,0.06552345305681229
278,0.003065024269744754,0.0655164048075676
279,0.002875547157600522,0.059405311942100525
280,0.0032479832880198956,0.05905439332127571
281,0.0032873786985874176,0.06526627391576767
282,0.002896083751693368,0.05610889568924904
283,0.0032688016071915627,0.06504836678504944
284,0.0034831236116588116,0.0591135136783123
285,0.0031375496182590723,0.0678141638636589
286,0.0028816871345043182,0.05837945267558098
287,0.003283184953033924,0.06630469858646393
288,0.00304296868853271,0.06854122132062912
289,0.002657770412042737,0.06516730040311813
290,0.003304148092865944,0.06284306943416595
291,0.0033580504823476076,0.05897943675518036
292,0.0028507146053016186,0.05456686019897461
293,0.0026770452968776226,0.09494077414274216
294,0.003210446098819375,0.07842552661895752
295,0.0031200177036225796,0.06222781911492348
296,0.0030569457449018955,0.07720229029655457
297,0.003013679990544915,0.0694521963596344
298,0.0030535091646015644,0.07645387202501297
299,0.0031446681823581457,0.060795411467552185
300,0.00307591469027102,0.06383182108402252
301,0.0032646083272993565,0.062382541596889496
302,0.0030828381422907114,0.06806685030460358
303,0.0027849061880260706,0.05904144421219826
304,0.0034625690896064043,0.058063261210918427
305,0.00299501558765769,0.062157902866601944
306,0.0030501866713166237,0.06321804225444794
307,0.002989718923345208,0.060977715998888016
308,0.003063378157094121,0.058797016739845276
309,0.003239742945879698,0.0578233040869236
310,0.0036608800292015076,0.06244618445634842
311,0.002966604894027114,0.0708775445818901
312,0.002980428049340844,0.05351059138774872
313,0.003258582903072238,0.07033056020736694
314,0.0037103125359863043,0.06592725962400436
315,0.0034691989421844482,0.05981948599219322
316,0.0031595404725521803,0.06325509399175644
317,0.003296815324574709,0.06150127574801445
318,0.003131475066766143,0.06451279670000076
319,0.0033575764391571283,0.06248326599597931
320,0.0032363261561840773,0.05822587385773659
321,0.002848902251571417,0.058677706867456436
322,0.002987384097650647,0.058754876255989075
323,0.002884404733777046,0.057278938591480255
324,0.0029752166010439396,0.07200990617275238
325,0.003236191812902689,0.05771521106362343
326,0.0030334428884088993,0.055268269032239914
