epoch,loss,val_loss
0,0.049634773284196854,0.23139959573745728
1,0.041896820068359375,0.23685266077518463
2,0.041703373193740845,0.2915099561214447
3,0.04050622880458832,0.267264187335968
4,0.04073339328169823,0.27973511815071106
5,0.039750050753355026,0.2269047051668167
6,0.038922976702451706,0.23038963973522186
7,0.038418326526880264,0.29024413228034973
8,0.03715372085571289,0.08352456986904144
9,0.035672012716531754,0.1693825125694275
10,0.033299770206213,0.17241258919239044
11,0.030781889334321022,0.19908010959625244
12,0.028002489358186722,0.10870927572250366
13,0.02504682168364525,0.07541150599718094
14,0.02405204437673092,0.059579718858003616
15,0.01978621818125248,0.3002842962741852
16,0.017895380035042763,0.23722541332244873
17,0.015583539381623268,0.1703842133283615
18,0.014807193540036678,0.556705117225647
19,0.013367020525038242,0.5614356398582458
20,0.012798561714589596,0.25150266289711
21,0.011766089126467705,0.10632800310850143
22,0.010418321006000042,0.3432850241661072
23,0.010517324320971966,0.261545330286026
24,0.00959148071706295,0.06604508310556412
25,0.008523121476173401,0.34141474962234497
26,0.00868634507060051,0.23689484596252441
27,0.009098874405026436,0.3036935031414032
28,0.008825584314763546,0.2942509055137634
29,0.008237883448600769,0.3122900128364563
30,0.008261117152869701,0.19414569437503815
31,0.00775390537455678,0.4670475423336029
32,0.007294539827853441,0.3183726370334625
33,0.007808150723576546,0.5393497347831726
34,0.007310018874704838,0.2275516390800476
35,0.008199121803045273,0.35518550872802734
36,0.007066461257636547,0.22277119755744934
37,0.0074259331449866295,0.29572635889053345
38,0.007002169266343117,0.26181620359420776
39,0.006690755020827055,0.12169439345598221
40,0.0073458231054246426,0.24648672342300415
41,0.00729506416246295,0.3978092670440674
42,0.006685745436698198,0.3511476516723633
43,0.006833595223724842,0.2078336775302887
44,0.007074474822729826,0.4261596202850342
45,0.006854898761957884,0.3614383339881897
46,0.006637250538915396,0.37319856882095337
47,0.0065383100882172585,0.5530943870544434
48,0.006491807755082846,0.15494675934314728
49,0.0063772969879209995,0.3253481984138489
50,0.005805585067719221,0.21938951313495636
51,0.0065940869972109795,0.4531278610229492
52,0.006590676959604025,0.483302503824234
53,0.006511588580906391,0.3909531831741333
54,0.0061648571863770485,0.2978977859020233
55,0.0058582075871527195,0.24880099296569824
56,0.006176026538014412,0.2404344528913498
57,0.006163112819194794,0.17764416337013245
58,0.006404760293662548,0.3994956910610199
59,0.006109791807830334,0.3111962080001831
60,0.006406302563846111,0.1859498769044876
61,0.005905328318476677,0.23111321032047272
62,0.005836679600179195,0.23470184206962585
63,0.0061808242462575436,0.193439319729805
64,0.0060098315589129925,0.3911372125148773
65,0.0059134988114237785,0.27727729082107544
66,0.005501572508364916,0.3378581404685974
67,0.005289752501994371,0.4220845699310303
68,0.005851028487086296,0.2277311086654663
69,0.0066021401435136795,0.23560041189193726
70,0.005821034777909517,0.2784562408924103
71,0.005413750186562538,0.10808367282152176
72,0.005796137265861034,0.13731655478477478
73,0.006109258159995079,0.19817933440208435
74,0.0063411640003323555,0.187385693192482
75,0.005136959720402956,0.16263651847839355
76,0.005769191775470972,0.3531603217124939
77,0.0050410316325724125,0.32496970891952515
78,0.005419833119958639,0.25682196021080017
79,0.005253886803984642,0.4386661648750305
80,0.006029545795172453,0.5400621294975281
81,0.0060216691344976425,0.3957614302635193
82,0.005156867206096649,0.2982112169265747
83,0.005069574806839228,0.5762476921081543
84,0.005452267825603485,0.3546881079673767
85,0.0058022416196763515,0.3744920790195465
86,0.005154961254447699,0.1929570436477661
87,0.005216078832745552,0.26925045251846313
88,0.005164862610399723,0.4051079750061035
89,0.004877530038356781,0.31708431243896484
90,0.004937545862048864,0.2176966667175293
91,0.004769998602569103,0.19150136411190033
92,0.005644880700856447,0.408038854598999
93,0.00503954803571105,0.5264487266540527
94,0.005745318718254566,0.4476349949836731
95,0.004861479625105858,0.40072813630104065
96,0.0050329179503023624,0.4970178008079529
97,0.005148491822183132,0.4427325129508972
98,0.004328155890107155,0.40936899185180664
99,0.0054235090501606464,0.2713947892189026
