epoch,loss,val_loss
0,0.0451703742146492,0.24480706453323364
1,0.04023657739162445,0.25576335191726685
2,0.039894603192806244,0.2367466241121292
3,0.039826348423957825,0.2423953115940094
4,0.039576150476932526,0.23938590288162231
5,0.03945786505937576,0.24868765473365784
6,0.03928587958216667,0.258309543132782
7,0.03909658268094063,0.24668021500110626
8,0.03884987160563469,0.24155811965465546
9,0.038459375500679016,0.2431562840938568
10,0.037989478558301926,0.23406243324279785
11,0.037715766578912735,0.2712670862674713
12,0.03726416081190109,0.27186113595962524
13,0.03650476410984993,0.2508229911327362
